PLAYER_ID,GAME_ID,WL,MIN,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,TEAM_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,POSS,PIE
200839,21300288,L,16,0.667,0.0,1.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,10,2.0,1610612762,105.7,106.1,-0.3,0.0,0.0,0.0,0.1,0.105,0.10300000000000001,12.5,0.667,0.727,0.19,102.11,35,0.19
200839,21300274,L,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,-7.0,1610612762,75.0,133.3,-58.3,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,0.154,76.29,12,0.027000000000000003
200839,21300200,L,8,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,7.0,1610612762,121.1,84.2,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,111.45,19,0.11800000000000001
200839,21300169,L,11,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,-5.0,1610612762,84.2,110.5,-26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.095,86.45,19,-0.027000000000000003
200839,21300154,L,16,0.2,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,6,-5.0,1610612762,100.0,115.6,-15.6,0.0,0.0,0.0,0.125,0.067,0.09699999999999999,12.5,0.2,0.444,0.22899999999999998,95.31,32,0.033
200839,21300145,L,10,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2,1.0,1610612762,114.3,109.5,4.8,0.0,0.0,0.0,0.0,0.28600000000000003,0.111,0.0,0.0,0.532,0.077,102.86,21,0.073
200839,21300133,L,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3.0,1610612762,44.4,87.5,-43.1,0.0,0.0,0.0,0.25,0.0,0.14300000000000002,0.0,0.0,0.0,0.0,126.12,9,0.045
200839,21300119,W,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0,1610612762,109.1,76.9,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532,0.14300000000000002,93.66,11,0.16699999999999998
200839,21300085,L,11,0.75,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,6,3.0,1610612762,118.2,95.8,22.3,0.28600000000000003,2.0,28.6,0.111,0.083,0.095,14.3,0.75,0.75,0.2,96.59,22,0.19699999999999998
200839,21300079,L,9,0.33299999999999996,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,4,4.0,1610612762,82.4,62.5,19.9,0.33299999999999996,0.0,20.0,0.067,0.14300000000000002,0.091,0.0,0.33299999999999996,0.515,0.182,91.58,17,0.22899999999999998
200839,21300064,L,18,0.33299999999999996,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,2,7.0,1610612762,86.1,70.6,15.5,0.0,0.0,0.0,0.055999999999999994,0.048,0.051,50.0,0.33299999999999996,0.33299999999999996,0.14,91.89,36,-0.1
200839,21300052,L,16,0.33299999999999996,0.0,0.875,1.0,1.0,0.0,1.0,1.0,0.0,2.0,9,1.0,1610612762,91.7,88.9,2.8,0.0,0.0,0.0,0.05,0.063,0.055999999999999994,0.0,0.33299999999999996,0.69,0.159,109.71,36,0.177
200839,21300038,L,20,0.2,0.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,4,7.0,1610612762,109.5,97.5,12.0,0.063,0.5,11.1,0.053,0.188,0.114,22.2,0.2,0.34,0.163,98.55,42,0.033
200839,21300030,L,12,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0.0,1610612762,84.6,84.6,0.0,0.0,0.0,0.0,0.083,0.077,0.08,0.0,0.0,0.0,0.061,100.08,26,-0.2
200839,21300014,L,22,0.625,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,6.0,13,2.0,1610612762,100.0,95.2,4.8,0.0,0.0,0.0,0.04,0.14300000000000002,0.087,10.0,0.625,0.6970000000000001,0.196,92.12,42,0.16699999999999998
202699,21301227,L,10,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,-7.0,1610612753,70.0,105.0,-35.0,0.0,0.0,0.0,0.0,0.083,0.042,0.0,0.5,0.5,0.3,95.21,20,0.131
202699,21301208,L,18,0.16699999999999998,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,4.0,4,-18.0,1610612753,81.1,133.3,-52.3,0.1,0.5,6.7,0.0,0.2,0.086,13.3,0.16699999999999998,0.161,0.35,97.06,37,-0.11900000000000001
202699,21301199,L,27,0.636,0.5,0.6,2.0,5.0,2.0,3.0,0.0,2.0,2.0,18,-2.0,1610612753,94.2,96.2,-2.0,0.16699999999999998,1.0,11.8,0.083,0.179,0.135,11.8,0.682,0.682,0.263,92.82,52,0.239
202699,21301176,L,24,0.5710000000000001,0.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,5.0,10,-17.0,1610612753,75.0,110.4,-35.4,0.222,1.0,16.7,0.0,0.14300000000000002,0.064,16.7,0.5710000000000001,0.635,0.196,94.41,48,0.10800000000000001
202699,21301163,W,24,0.6,1.0,0.6,1.0,7.0,1.0,2.0,0.0,2.0,4.0,16,1.0,1610612753,125.0,120.4,4.6,0.067,0.5,6.7,0.053,0.389,0.21600000000000005,13.3,0.65,0.6559999999999999,0.26899999999999996,98.41,48,0.158
202699,21301143,W,31,0.583,1.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,3.0,17,26.0,1610612753,125.9,79.7,46.2,0.042,0.0,7.1,0.05,0.14300000000000002,0.109,0.0,0.625,0.66,0.2,90.19,58,0.17300000000000001
202699,21301130,L,31,0.41700000000000004,0.5,0.8,2.0,6.0,1.0,1.0,1.0,2.0,3.0,15,7.0,1610612753,98.4,85.5,12.9,0.055999999999999994,0.5,5.9,0.055999999999999994,0.182,0.11599999999999999,11.8,0.45799999999999996,0.528,0.21600000000000005,93.81,61,0.14400000000000002
202699,21301116,L,21,0.625,0.0,0.5,2.0,5.0,1.0,0.0,0.0,1.0,1.0,11,7.0,1610612753,131.7,114.6,17.1,0.077,1.0,9.1,0.154,0.455,0.292,9.1,0.625,0.619,0.22699999999999998,93.79,41,0.136
202699,21301096,L,26,0.556,0.5,0.75,0.0,7.0,1.0,0.0,0.0,2.0,2.0,14,-12.0,1610612753,98.0,122.4,-24.5,0.077,0.5,7.1,0.0,0.304,0.159,14.3,0.611,0.6509999999999999,0.24100000000000002,90.87,49,0.157
202699,21301075,W,36,0.455,0.0,0.833,2.0,5.0,1.0,0.0,0.0,2.0,4.0,15,13.0,1610612753,108.8,88.4,20.4,0.053,0.5,5.9,0.053,0.125,0.09,11.8,0.455,0.55,0.188,90.14,68,0.096
202699,21301058,W,33,0.667,0.667,0.75,6.0,5.0,0.0,0.0,1.0,0.0,1.0,25,1.0,1610612753,95.4,95.3,0.1,0.0,0.0,0.0,0.136,0.128,0.133,0.0,0.733,0.746,0.203,93.0,65,0.29100000000000004
202699,21301046,L,23,0.5,0.0,1.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0,16,0.0,1610612753,102.1,102.1,0.0,0.083,0.0,6.3,0.043,0.348,0.196,0.0,0.5,0.5379999999999999,0.278,98.8,47,0.221
202699,21301037,L,16,0.111,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2,3.0,1610612753,87.1,82.8,4.3,0.25,2.0,16.7,0.053,0.214,0.121,8.3,0.111,0.111,0.28600000000000003,91.82,31,-0.044000000000000004
202699,21301016,L,32,0.5379999999999999,0.5,0.727,2.0,7.0,3.0,0.0,0.0,1.0,2.0,23,-8.0,1610612753,100.0,110.1,-10.1,0.2,3.0,13.6,0.059000000000000004,0.226,0.138,4.5,0.5770000000000001,0.645,0.23800000000000002,101.64,68,0.193
202699,21301007,L,28,0.455,1.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,14,-2.0,1610612753,94.7,101.8,-7.1,0.071,1.0,7.1,0.0,0.222,0.113,7.1,0.5,0.568,0.21,97.33,57,0.136
202699,21300972,L,32,0.5710000000000001,0.25,1.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,21,10.0,1610612753,112.7,98.4,14.3,0.091,1.0,10.0,0.063,0.094,0.078,10.0,0.607,0.6659999999999999,0.25,94.69,63,0.17800000000000002
